first_name,middle_name,last_name,age,congress,state,party,votes,committee_name,date,senator_id,senator_congress_id,committee_id
Nathaniel,,Macon,60,15,NC,Democratic Republican,1,Cmte on Barbour's bill for Patents,1818-02-11,M000034,492,1813
Jeremiah,,Morrow,46,15,OH,Democratic Republican,2,Cmte on Barbour's bill for Patents,1818-02-11,M001003,514,1813
Harrison,Gray,Otis,52,15,MA,Federalist,1,Cmte on Barbour's bill for Patents,1818-02-11,O000127,493,1813
Nathan,,Sanford,40,15,NY,Democratic Republican,2,Cmte on Barbour's bill for Patents,1818-02-11,S000052,495,1813
George,Michael,Troup,37,15,GA,Democratic Republican,2,Cmte on Barbour's bill for Patents,1818-02-11,T000382,510,1813
Nicholas,,Van Dyke,47,15,DE,Federalist,1,Cmte on Barbour's bill for Patents,1818-02-11,V000037,522,1813
James,,Burrill,45,15,RI,Federalist,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,B001137,486,1814
David,,Daggett,53,15,CT,Federalist,15,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,D000002,488,1814
Mahlon,,Dickerson,47,15,NJ,Democratic Republican,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,D000308,489,1814
John,Wayles,Eppes,44,15,VA,Democratic Republican,2,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,E000197,502,1814
Eligius,,Fromentin,-1,15,LA,Democratic Republican,13,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,F000389,516,1814
Robert,Henry,Goldsborough,38,15,MD,Federalist,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,G000264,504,1814
William,,Hunter,43,15,RI,Federalist,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,H000991,513,1814
Nathaniel,,Macon,60,15,NC,Democratic Republican,2,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,M000034,492,1814
David,Lawrence,Morril,45,15,NH,Democratic Republican,10,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,M000966,506,1814
Jeremiah,,Morrow,46,15,OH,Democratic Republican,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,M001003,514,1814
Harrison,Gray,Otis,52,15,MA,Federalist,3,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,O000127,493,1814
Jonathan,,Roberts,46,15,PA,Democratic Republican,17,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,R000313,494,1814
Benjamin,,Ruggles,34,15,OH,Democratic Republican,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,R000500,507,1814
Clement,,Storer,57,15,NH,Democratic Republican,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,S000972,508,1814
Isham,,Talbot,44,15,KY,Democratic Republican,3,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,T000017,519,1814
Isaac,,Tichenor,63,15,VT,Federalist,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,T000264,509,1814
Nicholas,,Van Dyke,47,15,DE,Federalist,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,V000037,522,1814
James,Jefferson,Wilson,42,15,NJ,Democratic Republican,2,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,W000595,499,1814
James,,Burrill,45,15,RI,Federalist,2,Cmte on bill for distribution of public laws,1818-02-24,B001137,486,1815
George,Washington,Campbell,48,15,TN,Democratic Republican,1,Cmte on bill for distribution of public laws,1818-02-24,C000083,487,1815
David,,Daggett,53,15,CT,Federalist,3,Cmte on bill for distribution of public laws,1818-02-24,D000002,488,1815
Mahlon,,Dickerson,47,15,NJ,Democratic Republican,2,Cmte on bill for distribution of public laws,1818-02-24,D000308,489,1815
Eligius,,Fromentin,-1,15,LA,Democratic Republican,1,Cmte on bill for distribution of public laws,1818-02-24,F000389,516,1815
Outerbridge,,Horsey,40,15,DE,Federalist,1,Cmte on bill for distribution of public laws,1818-02-24,H000795,490,1815
Abner,,Lacock,47,15,PA,Democratic Republican,2,Cmte on bill for distribution of public laws,1818-02-24,L000011,505,1815
Nathaniel,,Macon,60,15,NC,Democratic Republican,2,Cmte on bill for distribution of public laws,1818-02-24,M000034,492,1815
Jeremiah,,Morrow,46,15,OH,Democratic Republican,3,Cmte on bill for distribution of public laws,1818-02-24,M001003,514,1815
Jonathan,,Roberts,46,15,PA,Democratic Republican,15,Cmte on bill for distribution of public laws,1818-02-24,R000313,494,1815
Benjamin,,Ruggles,34,15,OH,Democratic Republican,1,Cmte on bill for distribution of public laws,1818-02-24,R000500,507,1815
William,,Smith,55,15,SC,Democratic Republican,1,Cmte on bill for distribution of public laws,1818-02-24,S000628,496,1815
Nicholas,,Van Dyke,47,15,DE,Federalist,1,Cmte on bill for distribution of public laws,1818-02-24,V000037,522,1815
John,,Williams,39,15,TN,Democratic Republican,17,Cmte on bill for distribution of public laws,1818-02-24,W000516,511,1815
James,Jefferson,Wilson,42,15,NJ,Democratic Republican,5,Cmte on bill for distribution of public laws,1818-02-24,W000595,499,1815
James,,Burrill,45,15,RI,Federalist,4,cmte on Talbot's motion on Indian land titles,1818-03-04,B001137,486,1816
George,Washington,Campbell,48,15,TN,Democratic Republican,13,cmte on Talbot's motion on Indian land titles,1818-03-04,C000083,487,1816
John,Jordan,Crittenden,31,15,KY,Democratic Republican,7,cmte on Talbot's motion on Indian land titles,1818-03-04,C000912,501,1816
David,,Daggett,53,15,CT,Federalist,2,cmte on Talbot's motion on Indian land titles,1818-03-04,D000002,488,1816
Mahlon,,Dickerson,47,15,NJ,Democratic Republican,1,cmte on Talbot's motion on Indian land titles,1818-03-04,D000308,489,1816
John,Wayles,Eppes,44,15,VA,Democratic Republican,4,cmte on Talbot's motion on Indian land titles,1818-03-04,E000197,502,1816
Eligius,,Fromentin,-1,15,LA,Democratic Republican,1,cmte on Talbot's motion on Indian land titles,1818-03-04,F000389,516,1816
John,,Gaillard,52,15,SC,Democratic Republican,2,cmte on Talbot's motion on Indian land titles,1818-03-04,G000005,523,1816
Robert,Henry,Goldsborough,38,15,MD,Federalist,1,cmte on Talbot's motion on Indian land titles,1818-03-04,G000264,504,1816
William,,Hunter,43,15,RI,Federalist,2,cmte on Talbot's motion on Indian land titles,1818-03-04,H000991,513,1816
Rufus,,King,62,15,NY,Federalist,18,cmte on Talbot's motion on Indian land titles,1818-03-04,K000212,491,1816
Abner,,Lacock,47,15,PA,Democratic Republican,4,cmte on Talbot's motion on Indian land titles,1818-03-04,L000011,505,1816
Walter,,Leake,55,15,MS,Democratic Republican,2,cmte on Talbot's motion on Indian land titles,1818-03-04,L000177,517,1816
Nathaniel,,Macon,60,15,NC,Democratic Republican,11,cmte on Talbot's motion on Indian land titles,1818-03-04,M000034,492,1816
Jeremiah,,Morrow,46,15,OH,Democratic Republican,17,cmte on Talbot's motion on Indian land titles,1818-03-04,M001003,514,1816
James,,Noble,32,15,IN,Democratic Republican,7,cmte on Talbot's motion on Indian land titles,1818-03-04,N000118,515,1816
Harrison,Gray,Otis,52,15,MA,Federalist,4,cmte on Talbot's motion on Indian land titles,1818-03-04,O000127,493,1816
Benjamin,,Ruggles,34,15,OH,Democratic Republican,1,cmte on Talbot's motion on Indian land titles,1818-03-04,R000500,507,1816
William,,Smith,55,15,SC,Democratic Republican,1,cmte on Talbot's motion on Indian land titles,1818-03-04,S000628,496,1816
Montfort,,Stokes,55,15,NC,Democratic Republican,1,cmte on Talbot's motion on Indian land titles,1818-03-04,S000949,518,1816
Charles,,Tait,49,15,GA,Democratic Republican,4,cmte on Talbot's motion on Indian land titles,1818-03-04,T000015,497,1816
Isham,,Talbot,44,15,KY,Democratic Republican,20,cmte on Talbot's motion on Indian land titles,1818-03-04,T000017,519,1816
Nicholas,,Van Dyke,47,15,DE,Federalist,1,cmte on Talbot's motion on Indian land titles,1818-03-04,V000037,522,1816
Thomas,Hill,Williams,44,15,MS,Democratic Republican,8,cmte on Talbot's motion on Indian land titles,1818-03-04,W000540,520,1816
John,,Williams,39,15,TN,Democratic Republican,1,cmte on Talbot's motion on Indian land titles,1818-03-04,W000516,511,1816
James,,Barbour,42,15,VA,Anti-Democrat,4,Jt Cmte on adjournment,1818-03-05,B000127,485,1817
James,,Burrill,45,15,RI,Federalist,2,Jt Cmte on adjournment,1818-03-05,B001137,486,1817
John,Jordan,Crittenden,31,15,KY,Democratic Republican,5,Jt Cmte on adjournment,1818-03-05,C000912,501,1817
David,,Daggett,53,15,CT,Federalist,10,Jt Cmte on adjournment,1818-03-05,D000002,488,1817
John,Wayles,Eppes,44,15,VA,Democratic Republican,4,Jt Cmte on adjournment,1818-03-05,E000197,502,1817
John,,Gaillard,52,15,SC,Democratic Republican,8,Jt Cmte on adjournment,1818-03-05,G000005,523,1817
Robert,Henry,Goldsborough,38,15,MD,Federalist,2,Jt Cmte on adjournment,1818-03-05,G000264,504,1817
Rufus,,King,62,15,NY,Federalist,4,Jt Cmte on adjournment,1818-03-05,K000212,491,1817
Nathaniel,,Macon,60,15,NC,Democratic Republican,4,Jt Cmte on adjournment,1818-03-05,M000034,492,1817
Jeremiah,,Morrow,46,15,OH,Democratic Republican,5,Jt Cmte on adjournment,1818-03-05,M001003,514,1817
James,,Noble,32,15,IN,Democratic Republican,1,Jt Cmte on adjournment,1818-03-05,N000118,515,1817
Harrison,Gray,Otis,52,15,MA,Federalist,1,Jt Cmte on adjournment,1818-03-05,O000127,493,1817
Clement,,Storer,57,15,NH,Democratic Republican,2,Jt Cmte on adjournment,1818-03-05,S000972,508,1817
Charles,,Tait,49,15,GA,Democratic Republican,5,Jt Cmte on adjournment,1818-03-05,T000015,497,1817
Isham,,Talbot,44,15,KY,Democratic Republican,2,Jt Cmte on adjournment,1818-03-05,T000017,519,1817
Isaac,,Tichenor,63,15,VT,Federalist,7,Jt Cmte on adjournment,1818-03-05,T000264,509,1817
Nicholas,,Van Dyke,47,15,DE,Federalist,1,Jt Cmte on adjournment,1818-03-05,V000037,522,1817
John,,Williams,39,15,TN,Democratic Republican,5,Jt Cmte on adjournment,1818-03-05,W000516,511,1817
Eligius,,Fromentin,-1,15,LA,Democratic Republican,6,Jt Cmte on enrolled bills to replace Wilson,1818-03-13,F000389,516,1818
James,,Noble,32,15,IN,Democratic Republican,14,Jt Cmte on enrolled bills to replace Wilson,1818-03-13,N000118,515,1818
James,,Burrill,45,15,RI,Federalist,5,Cmte on memorial of Gales and Seaton,1818-03-17,B001137,486,1819
David,,Daggett,53,15,CT,Federalist,5,Cmte on memorial of Gales and Seaton,1818-03-17,D000002,488,1819
Mahlon,,Dickerson,47,15,NJ,Democratic Republican,2,Cmte on memorial of Gales and Seaton,1818-03-17,D000308,489,1819
John,Wayles,Eppes,44,15,VA,Democratic Republican,17,Cmte on memorial of Gales and Seaton,1818-03-17,E000197,502,1819
John,,Gaillard,52,15,SC,Democratic Republican,4,Cmte on memorial of Gales and Seaton,1818-03-17,G000005,523,1819
Outerbridge,,Horsey,40,15,DE,Federalist,2,Cmte on memorial of Gales and Seaton,1818-03-17,H000795,490,1819
William,,Hunter,43,15,RI,Federalist,1,Cmte on memorial of Gales and Seaton,1818-03-17,H000991,513,1819
Rufus,,King,62,15,NY,Federalist,9,Cmte on memorial of Gales and Seaton,1818-03-17,K000212,491,1819
Abner,,Lacock,47,15,PA,Democratic Republican,1,Cmte on memorial of Gales and Seaton,1818-03-17,L000011,505,1819
Nathaniel,,Macon,60,15,NC,Democratic Republican,2,Cmte on memorial of Gales and Seaton,1818-03-17,M000034,492,1819
Harrison,Gray,Otis,52,15,MA,Federalist,1,Cmte on memorial of Gales and Seaton,1818-03-17,O000127,493,1819
Nathan,,Sanford,40,15,NY,Democratic Republican,1,Cmte on memorial of Gales and Seaton,1818-03-17,S000052,495,1819
Montfort,,Stokes,55,15,NC,Democratic Republican,1,Cmte on memorial of Gales and Seaton,1818-03-17,S000949,518,1819
Nicholas,,Van Dyke,47,15,DE,Federalist,1,Cmte on memorial of Gales and Seaton,1818-03-17,V000037,522,1819
John,,Williams,39,15,TN,Democratic Republican,2,Cmte on memorial of Gales and Seaton,1818-03-17,W000516,511,1819
James,,Burrill,45,15,RI,Federalist,17,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,B001137,486,1820
John,Jordan,Crittenden,31,15,KY,Democratic Republican,5,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,C000912,501,1820
David,,Daggett,53,15,CT,Federalist,8,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,D000002,488,1820
Mahlon,,Dickerson,47,15,NJ,Democratic Republican,4,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,D000308,489,1820
John,Wayles,Eppes,44,15,VA,Democratic Republican,2,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,E000197,502,1820
Eligius,,Fromentin,-1,15,LA,Democratic Republican,1,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,F000389,516,1820
John,,Gaillard,52,15,SC,Democratic Republican,3,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,G000005,523,1820
Robert,Henry,Goldsborough,38,15,MD,Federalist,3,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,G000264,504,1820
Outerbridge,,Horsey,40,15,DE,Federalist,6,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,H000795,490,1820
Rufus,,King,62,15,NY,Federalist,7,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,K000212,491,1820
Abner,,Lacock,47,15,PA,Democratic Republican,4,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,L000011,505,1820
Nathaniel,,Macon,60,15,NC,Democratic Republican,8,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,M000034,492,1820
David,Lawrence,Morril,45,15,NH,Democratic Republican,7,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,M000966,506,1820
Harrison,Gray,Otis,52,15,MA,Federalist,1,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,O000127,493,1820
Jonathan,,Roberts,46,15,PA,Democratic Republican,20,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,R000313,494,1820
Benjamin,,Ruggles,34,15,OH,Democratic Republican,2,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,R000500,507,1820
William,,Smith,55,15,SC,Democratic Republican,8,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,S000628,496,1820
Clement,,Storer,57,15,NH,Democratic Republican,2,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,S000972,508,1820
Charles,,Tait,49,15,GA,Democratic Republican,1,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,T000015,497,1820
Isham,,Talbot,44,15,KY,Democratic Republican,4,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,T000017,519,1820
Isaac,,Tichenor,63,15,VT,Federalist,1,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,T000264,509,1820
Nicholas,,Van Dyke,47,15,DE,Federalist,4,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,V000037,522,1820
Thomas,Hill,Williams,44,15,MS,Democratic Republican,1,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,W000540,520,1820
John,,Williams,39,15,TN,Democratic Republican,1,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,W000516,511,1820
David,Lawrence,Morril,45,15,NH,Democratic Republican,19,Cmte on Post Office to replace Ashmun,1818-03-26,M000966,506,1821
Jeremiah,,Morrow,46,15,OH,Democratic Republican,1,Cmte on Post Office to replace Ashmun,1818-03-26,M001003,514,1821
Clement,,Storer,57,15,NH,Democratic Republican,1,Cmte on Post Office to replace Ashmun,1818-03-26,S000972,508,1821
Waller,,Taylor,31,15,IN,Democratic Republican,1,Cmte on Post Office to replace Ashmun,1818-03-26,T000102,498,1821
James,,Barbour,42,15,VA,Anti-Democrat,3,Jt Cmte on necessary business,1818-04-01,B000127,485,1822
James,,Burrill,45,15,RI,Federalist,6,Jt Cmte on necessary business,1818-04-01,B001137,486,1822
George,Washington,Campbell,48,15,TN,Democratic Republican,4,Jt Cmte on necessary business,1818-04-01,C000083,487,1822
John,Jordan,Crittenden,31,15,KY,Democratic Republican,2,Jt Cmte on necessary business,1818-04-01,C000912,501,1822
David,,Daggett,53,15,CT,Federalist,5,Jt Cmte on necessary business,1818-04-01,D000002,488,1822
Mahlon,,Dickerson,47,15,NJ,Democratic Republican,7,Jt Cmte on necessary business,1818-04-01,D000308,489,1822
